id,question_pk,question_title,inserted_pk,level,tryCount,score,memory
1329,654,사냥꾼,10,3,6,100,1620
1330,654,사냥꾼,10,3,1,100,2392
1331,654,사냥꾼,10,3,1,100,2392
1332,654,사냥꾼,10,3,3,100,2392
1333,654,사냥꾼,10,3,6,100,2396
1334,654,사냥꾼,10,3,1,100,2396
1335,654,사냥꾼,10,3,1,100,2412
1336,654,사냥꾼,10,3,5,100,2920
1337,654,사냥꾼,10,3,1,100,3028
1338,654,사냥꾼,10,3,1,100,3032
1339,654,사냥꾼,10,3,1,100,3032
1340,654,사냥꾼,10,3,2,100,3036
1341,655,막대기,3,4,6,100,13160
1342,655,막대기,3,4,5,100,5156
1343,655,막대기,3,4,1,100,6324
1344,655,막대기,3,4,2,100,5032
1345,655,막대기,3,4,16,100,5148
1346,655,막대기,3,4,7,100,5152
1347,655,막대기,3,4,6,100,5156
1348,655,막대기,3,4,2,100,5156
1349,655,막대기,3,4,2,100,5732
1350,655,막대기,3,4,1,100,5908
1351,655,막대기,3,4,3,100,5908
1352,655,막대기,3,4,3,100,5908
1353,655,막대기,3,4,3,100,5932
1354,655,막대기,3,4,1,100,5976
1355,655,막대기,3,4,4,100,6020
1356,655,막대기,3,4,1,100,6020
1357,655,막대기,3,4,1,100,6020
1358,655,막대기,3,4,3,100,6316
1359,655,막대기,3,4,3,100,6320
1360,655,막대기,3,4,2,100,6412
1361,656,전봇대,85,4,1,100,2676
1362,656,전봇대,85,4,4,100,2580
1363,656,전봇대,85,4,1,100,4916
1364,656,전봇대,85,4,1,100,2412
1365,656,전봇대,85,4,4,100,2412
1366,656,전봇대,85,4,2,100,2412
1367,656,전봇대,85,4,4,100,2800
1368,656,전봇대,85,4,1,100,2800
1369,656,전봇대,85,4,3,100,2800
1370,656,전봇대,85,4,6,100,2800
1371,656,전봇대,85,4,3,100,2800
1372,656,전봇대,85,4,1,100,2804
1373,656,전봇대,85,4,3,100,2804
1374,656,전봇대,85,4,5,100,2804
1375,656,전봇대,85,4,4,100,2804
1376,656,전봇대,85,4,2,100,6508
1377,656,전봇대,85,4,3,100,11396
1378,656,전봇대,85,4,2,100,2412
1379,656,전봇대,85,4,7,100,2412
1380,656,전봇대,85,4,4,100,2412
1381,657,수족관 3,4,5,1,100,21108
1382,657,수족관 3,4,5,3,100,19028
1383,657,수족관 3,4,5,3,100,21316
1384,657,수족관 3,4,5,1,100,44524
1385,657,수족관 3,4,5,2,100,8292
1386,657,수족관 3,4,5,2,100,13744
1387,657,수족관 3,4,5,1,100,16456
1388,657,수족관 3,4,5,1,100,25400
1389,657,수족관 3,4,5,1,100,29108
1390,657,수족관 3,4,5,1,100,29108
1391,657,수족관 3,4,5,1,100,29108
1392,657,수족관 3,4,5,1,100,29108
1393,657,수족관 3,4,5,1,100,29108
1394,657,수족관 3,4,5,2,100,29108
1395,657,수족관 3,4,5,1,100,29108
1396,657,수족관 3,4,5,1,100,29108
1397,657,수족관 3,4,5,1,100,29108
1398,657,수족관 3,4,5,1,100,29112
1399,657,수족관 3,4,5,2,100,29788
1400,657,수족관 3,4,5,1,100,33204
1401,658,카드놀이,2,1,2,276,0
1402,658,카드놀이,2,1,1,340,0
1403,658,카드놀이,2,1,2,944,0
1404,658,카드놀이,2,1,5,944,0
1405,658,카드놀이,2,1,1,944,0
1406,658,카드놀이,2,1,1,944,0
1407,658,카드놀이,2,1,4,944,0
1408,658,카드놀이,2,1,2,944,0
1409,658,카드놀이,2,1,2,944,0
1410,658,카드놀이,2,1,1,944,0
1411,658,카드놀이,2,1,2,944,0
1412,658,카드놀이,2,1,2,944,0
1413,658,카드놀이,2,1,1,944,0
1414,658,카드놀이,2,1,1,944,0
1415,658,카드놀이,2,1,4,944,0
1416,658,카드놀이,2,1,3,944,0
1417,658,카드놀이,2,1,1,944,0
1418,658,카드놀이,2,1,4,944,0
1419,658,카드놀이,2,1,1,944,0
1420,658,카드놀이,2,1,1,944,0
1421,659,예산,16,2,2,944,0
1422,659,예산,16,2,3,944,0
1423,659,예산,16,2,1,944,0
1424,659,예산,16,2,4,944,0
1425,659,예산,16,2,1,944,0
1426,659,예산,16,2,2,944,0
1427,659,예산,16,2,1,944,0
1428,659,예산,16,2,5,944,0
1429,659,예산,16,2,2,944,0
1430,659,예산,16,2,9,944,0
1431,659,예산,16,2,8,944,0
1432,659,예산,16,2,1,944,0
1433,659,예산,16,2,2,944,0
1434,659,예산,16,2,5,944,0
1435,659,예산,16,2,1,948,0
1436,659,예산,16,2,7,948,0
1437,659,예산,16,2,4,948,0
1438,659,예산,16,2,1,948,0
1439,659,예산,16,2,4,948,0
1440,659,예산,16,2,2,948,0
1441,660,통학버스,6,3,1,1736,0
1442,660,통학버스,6,3,1,3716,0
1443,660,통학버스,6,3,1,1504,4
1444,660,통학버스,6,3,1,1504,4
1445,660,통학버스,6,3,1,1504,4
1446,660,통학버스,6,3,5,1504,4
1447,660,통학버스,6,3,1,1504,4
1448,660,통학버스,6,3,6,1504,4
1449,660,통학버스,6,3,2,1504,4
1450,660,통학버스,6,3,3,1980,4
1451,660,통학버스,6,3,1,2092,4
1452,660,통학버스,6,3,2,2220,4
1453,660,통학버스,6,3,2,2220,4
1454,660,통학버스,6,3,20,2220,4
1455,660,통학버스,6,3,1,2260,4
1456,660,통학버스,6,3,2,2260,4
1457,660,통학버스,6,3,1,2260,4
1458,660,통학버스,6,3,2,2296,4
1459,660,통학버스,6,3,3,2376,4
1460,660,통학버스,6,3,4,2376,4
1461,661,자동분무기,1,4,1,944,0
1462,661,자동분무기,1,4,3,944,0
1463,661,자동분무기,1,4,2,944,0
1464,661,자동분무기,1,4,1,944,0
1465,661,자동분무기,1,4,1,944,0
1466,661,자동분무기,1,4,2,948,0
1467,661,자동분무기,1,4,2,948,0
1468,661,자동분무기,1,4,8,948,0
1469,661,자동분무기,1,4,3,948,0
1470,661,자동분무기,1,4,4,948,0
1471,661,자동분무기,1,4,1,948,0
1472,661,자동분무기,1,4,2,948,0
1473,661,자동분무기,1,4,1,948,0
1474,661,자동분무기,1,4,1,948,0
1475,661,자동분무기,1,4,5,948,0
1476,661,자동분무기,1,4,8,948,0
1477,661,자동분무기,1,4,1,948,0
1478,661,자동분무기,1,4,1,948,0
1479,661,자동분무기,1,4,2,948,0
1480,661,자동분무기,1,4,1,948,0
1481,662,예산,16,2,2,944,0
1482,662,예산,16,2,3,944,0
1483,662,예산,16,2,1,944,0
1484,662,예산,16,2,4,944,0
1485,662,예산,16,2,1,944,0
1486,662,예산,16,2,2,944,0
1487,662,예산,16,2,1,944,0
1488,662,예산,16,2,5,944,0
1489,662,예산,16,2,2,944,0
1490,662,예산,16,2,9,944,0
1491,662,예산,16,2,8,944,0
1492,662,예산,16,2,1,944,0
1493,662,예산,16,2,2,944,0
1494,662,예산,16,2,5,944,0
1495,662,예산,16,2,1,948,0
1496,662,예산,16,2,7,948,0
1497,662,예산,16,2,4,948,0
1498,662,예산,16,2,1,948,0
1499,662,예산,16,2,4,948,0
1500,662,예산,16,2,2,948,0
1501,663,전시장,3,3,1,4724,28
1502,663,전시장,3,3,1,8924,28
1503,663,전시장,3,3,1,6052,32
1504,663,전시장,3,3,1,14964,32
1505,663,전시장,3,3,1,8320,36
1506,663,전시장,3,3,1,9572,36
1507,663,전시장,3,3,1,5536,72
1508,663,전시장,3,3,1,5536,72
1509,663,전시장,3,3,1,5536,72
1510,663,전시장,3,3,1,5536,72
1511,663,전시장,3,3,2,6708,72
1512,663,전시장,3,3,2,18428,72
1513,663,전시장,3,3,1,4244,76
1514,663,전시장,3,3,7,5416,76
1515,663,전시장,3,3,3,5536,76
1516,663,전시장,3,3,2,5536,76
1517,663,전시장,3,3,7,5536,76
1518,663,전시장,3,3,1,5536,76
1519,663,전시장,3,3,3,5536,76
1520,663,전시장,3,3,6,5536,76
1521,664,원숭이,2,4,2,3696,48
1522,664,원숭이,2,4,2,3952,48
1523,664,원숭이,2,4,1,3972,48
1524,664,원숭이,2,4,1,3972,48
1525,664,원숭이,2,4,2,3992,48
1526,664,원숭이,2,4,1,4868,52
1527,664,원숭이,2,4,1,7880,52
1528,664,원숭이,2,4,2,8344,56
1529,664,원숭이,2,4,2,7628,60
1530,664,원숭이,2,4,3,7928,60
1531,664,원숭이,2,4,1,8488,60
1532,664,원숭이,2,4,1,8784,60
1533,664,원숭이,2,4,2,8788,60
1534,664,원숭이,2,4,8,8828,60
1535,664,원숭이,2,4,1,9180,60
1536,664,원숭이,2,4,3,9976,60
1537,664,원숭이,2,4,1,7632,64
1538,664,원숭이,2,4,5,7924,64
1539,664,원숭이,2,4,3,7924,64
1540,664,원숭이,2,4,2,7924,64
1541,665,자동분무기,1,4,1,1116,0
1542,665,자동분무기,1,4,1,1116,0
1543,665,자동분무기,1,4,1,1116,0
1544,665,자동분무기,1,4,1,1116,0
1545,665,자동분무기,1,4,2,1116,0
1546,665,자동분무기,1,4,1,1116,0
1547,665,자동분무기,1,4,1,1116,0
1548,665,자동분무기,1,4,1,1116,0
1549,665,자동분무기,1,4,1,1116,0
1550,665,자동분무기,1,4,2,1192,0
1551,665,자동분무기,1,4,1,1232,0
1552,665,자동분무기,1,4,1,2020,0
1553,665,자동분무기,1,4,1,2020,0
1554,665,자동분무기,1,4,2,2020,0
1555,665,자동분무기,1,4,2,2020,0
1556,665,자동분무기,1,4,1,2020,0
1557,665,자동분무기,1,4,1,2020,0
1558,665,자동분무기,1,4,1,2020,0
1559,665,자동분무기,1,4,1,2020,0
1560,665,자동분무기,1,4,1,2020,0
1561,666,예산,16,2,2,944,0
1562,666,예산,16,2,3,944,0
1563,666,예산,16,2,1,944,0
1564,666,예산,16,2,4,944,0
1565,666,예산,16,2,1,944,0
1566,666,예산,16,2,2,944,0
1567,666,예산,16,2,1,944,0
1568,666,예산,16,2,5,944,0
1569,666,예산,16,2,2,944,0
1570,666,예산,16,2,9,944,0
1571,666,예산,16,2,8,944,0
1572,666,예산,16,2,1,944,0
1573,666,예산,16,2,2,944,0
1574,666,예산,16,2,5,944,0
1575,666,예산,16,2,1,948,0
1576,666,예산,16,2,7,948,0
1577,666,예산,16,2,4,948,0
1578,666,예산,16,2,1,948,0
1579,666,예산,16,2,4,948,0
1580,666,예산,16,2,2,948,0
1581,667,달리기,4,4,1,8104,52
1582,667,달리기,4,4,1,9808,76
1583,667,달리기,4,4,1,12052,108
1584,667,달리기,4,4,1,37560,128
1585,667,달리기,4,4,1,10092,136
1586,667,달리기,4,4,1,9936,140
1587,667,달리기,4,4,1,14844,148
1588,667,달리기,4,4,1,16604,148
1589,667,달리기,4,4,2,9832,156
1590,667,달리기,4,4,6,11788,156
1591,667,달리기,4,4,3,11788,156
1592,667,달리기,4,4,1,11788,156
1593,667,달리기,4,4,1,11788,156
1594,667,달리기,4,4,6,11788,156
1595,667,달리기,4,4,3,11788,156
1596,667,달리기,4,4,1,11788,156
1597,667,달리기,4,4,7,11788,156
1598,667,달리기,4,4,1,11788,156
1599,667,달리기,4,4,3,11788,156
1600,667,달리기,4,4,2,11788,156
1601,668,회전 테이블,3,4,5,14460,20
1602,668,회전 테이블,3,4,2,17144,20
1603,668,회전 테이블,3,4,1,13192,24
1604,668,회전 테이블,3,4,1,15556,24
1605,668,회전 테이블,3,4,1,13188,28
1606,668,회전 테이블,3,4,1,14064,28
1607,668,회전 테이블,3,4,1,15104,28
1608,668,회전 테이블,3,4,1,15556,28
1609,668,회전 테이블,3,4,1,17144,28
1610,668,회전 테이블,3,4,4,13020,32
1611,668,회전 테이블,3,4,3,15424,32
1612,668,회전 테이블,3,4,1,16712,32
1613,668,회전 테이블,3,4,1,19596,32
1614,668,회전 테이블,3,4,1,19624,32
1615,668,회전 테이블,3,4,1,21908,32
1616,668,회전 테이블,3,4,1,27632,32
1617,668,회전 테이블,3,4,1,34076,32
1618,668,회전 테이블,3,4,2,13192,36
1619,668,회전 테이블,3,4,3,14056,36
1620,668,회전 테이블,3,4,1,20444,36
1621,669,막대기,5,5,1,5284,12
1622,669,막대기,5,5,1,3228,16
1623,669,막대기,5,5,1,3296,16
1624,669,막대기,5,5,1,2480,20
1625,669,막대기,5,5,1,3360,20
1626,669,막대기,5,5,1,3388,20
1627,669,막대기,5,5,3,3536,20
1628,669,막대기,5,5,1,4448,20
1629,669,막대기,5,5,3,4544,20
1630,669,막대기,5,5,1,4656,20
1631,669,막대기,5,5,3,4656,20
1632,669,막대기,5,5,1,2816,24
1633,669,막대기,5,5,5,3184,24
1634,669,막대기,5,5,1,3456,24
1635,669,막대기,5,5,6,3676,24
1636,669,막대기,5,5,4,4340,24
1637,669,막대기,5,5,1,4460,24
1638,669,막대기,5,5,2,15724,24
1639,669,막대기,5,5,1,17184,24
1640,669,막대기,5,5,1,18684,24
1641,670,수열,21,2,1,156,0
1642,670,수열,21,2,3,1132,0
1643,670,수열,21,2,3,1404,0
1644,670,수열,21,2,2,1616,0
1645,670,수열,21,2,1,1996,0
1646,670,수열,21,2,5,2156,0
1647,670,수열,21,2,1,2356,0
1648,670,수열,21,2,1,3408,0
1649,670,수열,21,2,2,4172,0
1650,670,수열,21,2,1,67884,0
1651,670,수열,21,2,1,1508,4
1652,670,수열,21,2,6,1896,4
1653,670,수열,21,2,2,1896,4
1654,670,수열,21,2,1,1896,4
1655,670,수열,21,2,1,2412,4
1656,670,수열,21,2,1,2412,4
1657,670,수열,21,2,4,2412,4
1658,670,수열,21,2,1,2412,4
1659,670,수열,21,2,2,2412,4
1660,670,수열,21,2,1,2800,4
1661,671,공약수,1,3,3,156,0
1662,671,공약수,1,3,3,1112,0
1663,671,공약수,1,3,1,1112,0
1664,671,공약수,1,3,3,1112,0
1665,671,공약수,1,3,1,1112,0
1666,671,공약수,1,3,1,1112,0
1667,671,공약수,1,3,1,1112,0
1668,671,공약수,1,3,1,1112,0
1669,671,공약수,1,3,1,1112,0
1670,671,공약수,1,3,1,1112,0
1671,671,공약수,1,3,8,1112,0
1672,671,공약수,1,3,1,1112,0
1673,671,공약수,1,3,1,1112,0
1674,671,공약수,1,3,5,1112,0
1675,671,공약수,1,3,1,1112,0
1676,671,공약수,1,3,1,1112,0
1677,671,공약수,1,3,2,1112,0
1678,671,공약수,1,3,4,1112,0
1679,671,공약수,1,3,1,1112,0
1680,671,공약수,1,3,3,1112,0
1681,672,저울,6,3,2,944,0
1682,672,저울,6,3,10,944,0
1683,672,저울,6,3,7,944,0
1684,672,저울,6,3,4,944,0
1685,672,저울,6,3,1,944,0
1686,672,저울,6,3,2,944,0
1687,672,저울,6,3,3,944,0
1688,672,저울,6,3,3,944,0
1689,672,저울,6,3,4,948,0
1690,672,저울,6,3,2,948,0
1691,672,저울,6,3,1,948,0
1692,672,저울,6,3,3,948,0
1693,672,저울,6,3,2,948,0
1694,672,저울,6,3,1,948,0
1695,672,저울,6,3,1,948,0
1696,672,저울,6,3,1,948,0
1697,672,저울,6,3,1,948,0
1698,672,저울,6,3,1,948,0
1699,672,저울,6,3,1,948,0
1700,672,저울,6,3,1,948,0
1701,673,전구,3,4,1,1100,0
1702,673,전구,3,4,1,1100,0
1703,673,전구,3,4,1,1104,0
1704,673,전구,3,4,3,1104,0
1705,673,전구,3,4,1,1104,0
1706,673,전구,3,4,9,1104,0
1707,673,전구,3,4,1,1108,0
1708,673,전구,3,4,2,1148,0
1709,673,전구,3,4,2,1148,0
1710,673,전구,3,4,1,1152,0
1711,673,전구,3,4,2,1152,0
1712,673,전구,3,4,2,1156,0
1713,673,전구,3,4,1,1160,0
1714,673,전구,3,4,2,1172,0
1715,673,전구,3,4,2,1184,0
1716,673,전구,3,4,1,1212,0
1717,673,전구,3,4,1,1240,0
1718,673,전구,3,4,1,1268,0
1719,673,전구,3,4,3,1268,0
1720,673,전구,3,4,1,1268,0
1721,674,공약수,1,3,3,156,0
1722,674,공약수,1,3,3,1112,0
1723,674,공약수,1,3,1,1112,0
1724,674,공약수,1,3,3,1112,0
1725,674,공약수,1,3,1,1112,0
1726,674,공약수,1,3,1,1112,0
1727,674,공약수,1,3,1,1112,0
1728,674,공약수,1,3,1,1112,0
1729,674,공약수,1,3,1,1112,0
1730,674,공약수,1,3,1,1112,0
1731,674,공약수,1,3,8,1112,0
1732,674,공약수,1,3,1,1112,0
1733,674,공약수,1,3,1,1112,0
1734,674,공약수,1,3,5,1112,0
1735,674,공약수,1,3,1,1112,0
1736,674,공약수,1,3,1,1112,0
1737,674,공약수,1,3,2,1112,0
1738,674,공약수,1,3,4,1112,0
1739,674,공약수,1,3,1,1112,0
1740,674,공약수,1,3,3,1112,0
1741,675,모양 정돈,2,3,1,2608,0
1742,675,모양 정돈,2,3,5,2376,4
1743,675,모양 정돈,2,3,2,2412,4
1744,675,모양 정돈,2,3,1,2412,4
1745,675,모양 정돈,2,3,2,2412,4
1746,675,모양 정돈,2,3,6,2412,4
1747,675,모양 정돈,2,3,2,2412,4
1748,675,모양 정돈,2,3,5,2412,4
1749,675,모양 정돈,2,3,3,2804,4
1750,675,모양 정돈,2,3,3,2804,4
1751,675,모양 정돈,2,3,1,2816,4
1752,675,모양 정돈,2,3,1,3192,4
1753,675,모양 정돈,2,3,2,3600,4
1754,675,모양 정돈,2,3,1,3972,4
1755,675,모양 정돈,2,3,5,5924,4
1756,675,모양 정돈,2,3,1,1388,8
1757,675,모양 정돈,2,3,1,1388,8
1758,675,모양 정돈,2,3,1,1388,8
1759,675,모양 정돈,2,3,2,1500,8
1760,675,모양 정돈,2,3,2,1500,8
1761,676,모둠,3,4,1,73052,236
1762,676,모둠,3,4,14,143864,284
1763,676,모둠,3,4,1,92732,356
1764,676,모둠,3,4,1,26248,376
1765,676,모둠,3,4,6,11000,400
1766,676,모둠,3,4,1,106792,404
1767,676,모둠,3,4,1,37272,408
1768,676,모둠,3,4,1,37284,408
1769,676,모둠,3,4,3,107976,408
1770,676,모둠,3,4,2,38056,428
1771,676,모둠,3,4,2,17020,436
1772,676,모둠,3,4,1,37236,444
1773,676,모둠,3,4,1,37328,444
1774,676,모둠,3,4,2,127360,456
1775,676,모둠,3,4,2,37452,472
1776,676,모둠,3,4,1,107984,472
1777,676,모둠,3,4,1,37292,476
1778,676,모둠,3,4,1,37464,484
1779,676,모둠,3,4,2,54028,484
1780,676,모둠,3,4,14,37548,488
1781,677,그리드 게임,5,4,1,3836,28
1782,677,그리드 게임,5,4,1,1980,40
1783,677,그리드 게임,5,4,1,2064,40
1784,677,그리드 게임,5,4,1,3052,40
1785,677,그리드 게임,5,4,1,1976,44
1786,677,그리드 게임,5,4,6,2736,44
1787,677,그리드 게임,5,4,2,2948,44
1788,677,그리드 게임,5,4,2,2968,44
1789,677,그리드 게임,5,4,1,1760,48
1790,677,그리드 게임,5,4,2,2348,48
1791,677,그리드 게임,5,4,12,2640,48
1792,677,그리드 게임,5,4,1,2644,48
1793,677,그리드 게임,5,4,2,2680,48
1794,677,그리드 게임,5,4,1,2732,48
1795,677,그리드 게임,5,4,1,2764,48
1796,677,그리드 게임,5,4,2,2972,48
1797,677,그리드 게임,5,4,1,1780,52
1798,677,그리드 게임,5,4,1,1944,52
1799,677,그리드 게임,5,4,1,2400,52
1800,677,그리드 게임,5,4,13,2432,52
1801,678,공약수,1,3,3,156,0
1802,678,공약수,1,3,3,1112,0
1803,678,공약수,1,3,1,1112,0
1804,678,공약수,1,3,3,1112,0
1805,678,공약수,1,3,1,1112,0
1806,678,공약수,1,3,1,1112,0
1807,678,공약수,1,3,1,1112,0
1808,678,공약수,1,3,1,1112,0
1809,678,공약수,1,3,1,1112,0
1810,678,공약수,1,3,1,1112,0
1811,678,공약수,1,3,8,1112,0
1812,678,공약수,1,3,1,1112,0
1813,678,공약수,1,3,1,1112,0
1814,678,공약수,1,3,5,1112,0
1815,678,공약수,1,3,1,1112,0
1816,678,공약수,1,3,1,1112,0
1817,678,공약수,1,3,2,1112,0
1818,678,공약수,1,3,4,1112,0
1819,678,공약수,1,3,1,1112,0
1820,678,공약수,1,3,3,1112,0
1821,679,부서 배치,3,4,4,1384,16
1822,679,부서 배치,3,4,2,1464,16
1823,679,부서 배치,3,4,1,1472,16
1824,679,부서 배치,3,4,1,2072,16
1825,679,부서 배치,3,4,1,2136,16
1826,679,부서 배치,3,4,4,2148,16
1827,679,부서 배치,3,4,3,2248,16
1828,679,부서 배치,3,4,2,2336,16
1829,679,부서 배치,3,4,29,2452,16
1830,679,부서 배치,3,4,1,2676,16
1831,679,부서 배치,3,4,2,2840,16
1832,679,부서 배치,3,4,1,2928,16
1833,679,부서 배치,3,4,4,2952,16
1834,679,부서 배치,3,4,1,3032,16
1835,679,부서 배치,3,4,2,3060,16
1836,679,부서 배치,3,4,2,3076,16
1837,679,부서 배치,3,4,1,3128,16
1838,679,부서 배치,3,4,1,3176,16
1839,679,부서 배치,3,4,11,3336,16
1840,679,부서 배치,3,4,5,3396,16
1841,680,트리 분할,3,4,1,15700,124
1842,680,트리 분할,3,4,1,38312,124
1843,680,트리 분할,3,4,1,30884,132
1844,680,트리 분할,3,4,1,32088,132
1845,680,트리 분할,3,4,1,30888,140
1846,680,트리 분할,3,4,1,12840,144
1847,680,트리 분할,3,4,1,31672,144
1848,680,트리 분할,3,4,1,30888,148
1849,680,트리 분할,3,4,13,30860,152
1850,680,트리 분할,3,4,2,23436,156
1851,680,트리 분할,3,4,1,29908,156
1852,680,트리 분할,3,4,1,30920,156
1853,680,트리 분할,3,4,4,34316,156
1854,680,트리 분할,3,4,2,41436,156
1855,680,트리 분할,3,4,1,25676,160
1856,680,트리 분할,3,4,2,32028,160
1857,680,트리 분할,3,4,1,32064,160
1858,680,트리 분할,3,4,1,35276,160
1859,680,트리 분할,3,4,2,28416,164
1860,680,트리 분할,3,4,1,33860,164
1861,681,그리드 게임,5,4,1,3836,28
1862,681,그리드 게임,5,4,1,1980,40
1863,681,그리드 게임,5,4,1,2064,40
1864,681,그리드 게임,5,4,1,3052,40
1865,681,그리드 게임,5,4,1,1976,44
1866,681,그리드 게임,5,4,6,2736,44
1867,681,그리드 게임,5,4,2,2948,44
1868,681,그리드 게임,5,4,2,2968,44
1869,681,그리드 게임,5,4,1,1760,48
1870,681,그리드 게임,5,4,2,2348,48
1871,681,그리드 게임,5,4,12,2640,48
1872,681,그리드 게임,5,4,1,2644,48
1873,681,그리드 게임,5,4,2,2680,48
1874,681,그리드 게임,5,4,1,2732,48
1875,681,그리드 게임,5,4,1,2764,48
1876,681,그리드 게임,5,4,2,2972,48
1877,681,그리드 게임,5,4,1,1780,52
1878,681,그리드 게임,5,4,1,1944,52
1879,681,그리드 게임,5,4,1,2400,52
1880,681,그리드 게임,5,4,13,2432,52
1881,682,수열,21,2,1,156,0
1882,682,수열,21,2,3,1132,0
1883,682,수열,21,2,3,1404,0
1884,682,수열,21,2,2,1616,0
1885,682,수열,21,2,1,1996,0
1886,682,수열,21,2,5,2156,0
1887,682,수열,21,2,1,2356,0
1888,682,수열,21,2,1,3408,0
1889,682,수열,21,2,2,4172,0
1890,682,수열,21,2,1,67884,0
1891,682,수열,21,2,1,1508,4
1892,682,수열,21,2,6,1896,4
1893,682,수열,21,2,2,1896,4
1894,682,수열,21,2,1,1896,4
1895,682,수열,21,2,1,2412,4
1896,682,수열,21,2,1,2412,4
1897,682,수열,21,2,4,2412,4
1898,682,수열,21,2,1,2412,4
1899,682,수열,21,2,2,2412,4
1900,682,수열,21,2,1,2800,4
1901,683,공약수,1,3,3,156,0
1902,683,공약수,1,3,3,1112,0
1903,683,공약수,1,3,1,1112,0
1904,683,공약수,1,3,3,1112,0
1905,683,공약수,1,3,1,1112,0
1906,683,공약수,1,3,1,1112,0
1907,683,공약수,1,3,1,1112,0
1908,683,공약수,1,3,1,1112,0
1909,683,공약수,1,3,1,1112,0
1910,683,공약수,1,3,1,1112,0
1911,683,공약수,1,3,8,1112,0
1912,683,공약수,1,3,1,1112,0
1913,683,공약수,1,3,1,1112,0
1914,683,공약수,1,3,5,1112,0
1915,683,공약수,1,3,1,1112,0
1916,683,공약수,1,3,1,1112,0
1917,683,공약수,1,3,2,1112,0
1918,683,공약수,1,3,4,1112,0
1919,683,공약수,1,3,1,1112,0
1920,683,공약수,1,3,3,1112,0
1921,684,저울,6,3,2,944,0
1922,684,저울,6,3,10,944,0
1923,684,저울,6,3,7,944,0
1924,684,저울,6,3,4,944,0
1925,684,저울,6,3,1,944,0
1926,684,저울,6,3,2,944,0
1927,684,저울,6,3,3,944,0
1928,684,저울,6,3,3,944,0
1929,684,저울,6,3,4,948,0
1930,684,저울,6,3,2,948,0
1931,684,저울,6,3,1,948,0
1932,684,저울,6,3,3,948,0
1933,684,저울,6,3,2,948,0
1934,684,저울,6,3,1,948,0
1935,684,저울,6,3,1,948,0
1936,684,저울,6,3,1,948,0
1937,684,저울,6,3,1,948,0
1938,684,저울,6,3,1,948,0
1939,684,저울,6,3,1,948,0
1940,684,저울,6,3,1,948,0
1941,685,전구,3,4,1,1100,0
1942,685,전구,3,4,1,1100,0
1943,685,전구,3,4,1,1104,0
1944,685,전구,3,4,3,1104,0
1945,685,전구,3,4,1,1104,0
1946,685,전구,3,4,9,1104,0
1947,685,전구,3,4,1,1108,0
1948,685,전구,3,4,2,1148,0
1949,685,전구,3,4,2,1148,0
1950,685,전구,3,4,1,1152,0
1951,685,전구,3,4,2,1152,0
1952,685,전구,3,4,2,1156,0
1953,685,전구,3,4,1,1160,0
1954,685,전구,3,4,2,1172,0
1955,685,전구,3,4,2,1184,0
1956,685,전구,3,4,1,1212,0
1957,685,전구,3,4,1,1240,0
1958,685,전구,3,4,1,1268,0
1959,685,전구,3,4,3,1268,0
1960,685,전구,3,4,1,1268,0
1961,686,공약수,1,3,3,156,0
1962,686,공약수,1,3,3,1112,0
1963,686,공약수,1,3,1,1112,0
1964,686,공약수,1,3,3,1112,0
1965,686,공약수,1,3,1,1112,0
1966,686,공약수,1,3,1,1112,0
1967,686,공약수,1,3,1,1112,0
1968,686,공약수,1,3,1,1112,0
1969,686,공약수,1,3,1,1112,0
1970,686,공약수,1,3,1,1112,0
1971,686,공약수,1,3,8,1112,0
1972,686,공약수,1,3,1,1112,0
1973,686,공약수,1,3,1,1112,0
1974,686,공약수,1,3,5,1112,0
1975,686,공약수,1,3,1,1112,0
1976,686,공약수,1,3,1,1112,0
1977,686,공약수,1,3,2,1112,0
1978,686,공약수,1,3,4,1112,0
1979,686,공약수,1,3,1,1112,0
1980,686,공약수,1,3,3,1112,0
1981,687,모양 정돈,2,3,1,2608,0
1982,687,모양 정돈,2,3,5,2376,4
1983,687,모양 정돈,2,3,2,2412,4
1984,687,모양 정돈,2,3,1,2412,4
1985,687,모양 정돈,2,3,2,2412,4
1986,687,모양 정돈,2,3,6,2412,4
1987,687,모양 정돈,2,3,2,2412,4
1988,687,모양 정돈,2,3,5,2412,4
1989,687,모양 정돈,2,3,3,2804,4
1990,687,모양 정돈,2,3,3,2804,4
1991,687,모양 정돈,2,3,1,2816,4
1992,687,모양 정돈,2,3,1,3192,4
1993,687,모양 정돈,2,3,2,3600,4
1994,687,모양 정돈,2,3,1,3972,4
1995,687,모양 정돈,2,3,5,5924,4
1996,687,모양 정돈,2,3,1,1388,8
1997,687,모양 정돈,2,3,1,1388,8
1998,687,모양 정돈,2,3,1,1388,8
1999,687,모양 정돈,2,3,2,1500,8
2000,687,모양 정돈,2,3,2,1500,8
2001,688,모둠,3,4,1,73052,236
2002,688,모둠,3,4,14,143864,284
2003,688,모둠,3,4,1,92732,356
2004,688,모둠,3,4,1,26248,376
2005,688,모둠,3,4,6,11000,400
2006,688,모둠,3,4,1,106792,404
2007,688,모둠,3,4,1,37272,408
2008,688,모둠,3,4,1,37284,408
2009,688,모둠,3,4,3,107976,408
2010,688,모둠,3,4,2,38056,428
2011,688,모둠,3,4,2,17020,436
